"","Item_Weight","Item_Fat_ContentLow Fat","Item_Fat_ContentRegular","Item_Visibility","Item_TypeBaking Goods","Item_TypeBreads","Item_TypeBreakfast","Item_TypeCanned","Item_TypeDairy","Item_TypeFrozen Foods","Item_TypeFruits and Vegetables","Item_TypeHard Drinks","Item_TypeHealth and Hygiene","Item_TypeHousehold","Item_TypeMeat","Item_TypeOthers","Item_TypeSeafood","Item_TypeSnack Foods","Item_TypeSoft Drinks","Item_TypeStarchy Foods","Item_MRP","Outlet_Establishment_Year1985","Outlet_Establishment_Year1987","Outlet_Establishment_Year1997","Outlet_Establishment_Year1998","Outlet_Establishment_Year1999","Outlet_Establishment_Year2002","Outlet_Establishment_Year2004","Outlet_Establishment_Year2007","Outlet_Establishment_Year2009","Outlet_SizeOther","Outlet_SizeHigh","Outlet_SizeMedium","Outlet_SizeSmall","Outlet_Location_TypeTi","Outlet_Location_TypeTier 1","Outlet_Location_TypeTier 2","Outlet_Location_TypeTier 3","Outlet_TypeOther","Outlet_TypeGrocery Store","Outlet_TypeSupermarket Type1","Outlet_TypeSupermarket Type2","Outlet_TypeSupermarket Type3"
"132",13.5,1,0,0.07266912,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,160.292,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"133",12.6,1,0,0.144338493,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,224.4404,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"134",8.89,1,0,0.009163216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,101.7016,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"135",7.855,1,0,0.011307038,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,188.5188,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"136",7.235,1,0,0.076855628,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,116.0492,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"137",12.6,1,0,0.059956876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,165.4526,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"138",6.92,1,0,0.038532062,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60.5852,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"139",9.3,1,0,0.043209581,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90.8172,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"140",18.5,1,0,0.056816465,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,132.1284,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"141",8.02,1,0,0.019866705,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,154.5972,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"142",9.195,1,0,0.048331717,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,105.1622,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"143",12.8,1,0,0.091221855,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,105.5938,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"144",16.6,1,0,0.027622076,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,177.6344,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"145",14,0,1,0.054238448,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53.064,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"146",18.6,1,0,0.039355947,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,246.3802,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"147",16,1,0,0.060836524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,226.8404,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"148",17.6,1,0,0.082316506,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,160.692,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"149",21.25,1,0,0.155350299,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,178.237,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"150",7.235,1,0,0.076841095,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,117.5492,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"151",14.6,1,0,0.151419185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.3692,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"152",13.85,0,1,0.026001976,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,161.521,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"153",13.65,0,1,0.073209447,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,197.6426,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"154",12.6,1,0,0.041683481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31.29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"155",7.365,1,0,0.042560252,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,226.172,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"156",18.35,1,0,0.014081156,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,223.5746,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"157",5.465,0,1,0.054238448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.5626,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"158",18.6,1,0,0.152918384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.8358,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"159",13.85,1,0,0.030969274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140.9154,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"160",14,0,1,0.060376776,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,154.5656,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"161",14,0,1,0.04192285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54.764,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"162",12.6,1,0,0.077367431,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,97.0094,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"163",5.905,1,0,0.045838211,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,222.5456,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"164",7.27,1,0,0.071077939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,114.2518,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"165",6.155,0,1,0.094659871,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,214.556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"166",19.5,0,1,0.077608838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,233.4958,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"167",15.2,1,0,0.021327477,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,216.8824,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"168",12.15,0,1,0.042485444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,125.0046,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"169",12.6,1,0,0.025578526,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,198.8084,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"170",12.6,1,0,0.0489808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.9194,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"171",14.5,1,0,0.019471688,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,164.821,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"172",16.6,1,0,0.122918852,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,173.0738,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"173",11.8,0,1,0.057373797,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,151.4366,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"174",13.1,0,1,0.044155597,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,178.8318,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"175",17.7,1,0,0.291865402,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,115.1834,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"176",17.85,1,0,0.054238448,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.5794,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"177",12.3,0,1,0.064750025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92.6804,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"178",11.8,1,0,0.098312421,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,81.4618,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"179",12.6,0,1,0.191013663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42.1112,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"180",11.1,1,0,0.176573035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.4604,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"181",12.6,0,1,0.060134441,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,153.0656,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"182",11.3,1,0,0.007294652,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,198.1426,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"183",12.6,1,0,0.128478462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,117.944,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"184",5.75,0,1,0.075107656,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112.8176,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"185",12.6,0,1,0.049381406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.8062,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"186",11.35,0,1,0.045165796,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100.0016,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"187",12.6,0,1,0.09415375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,165.7526,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"188",14,1,0,0.028907832,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,130.431,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"189",19.75,0,1,0.018059621,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,179.766,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"190",6.525,1,0,0.090436094,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85.0882,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"191",10.3,1,0,0.146399712,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,103.9648,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"192",5.78,0,1,0.074264356,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,264.7568,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"193",11.85,0,1,0.050186726,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,164.1526,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"194",16.35,1,0,0.020631654,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50.1324,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"195",12.6,1,0,0.01561108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,182.5976,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"196",10.5,1,0,0.041395445,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37.6164,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"197",19,0,1,0.097313129,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48.0718,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"198",14.6,1,0,0.059582996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,238.8538,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"199",12.6,0,1,0.098663652,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62.9194,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"200",12.6,0,1,0.101338651,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,232.63,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"201",18.75,1,0,0.052146456,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,104.628,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"202",5.26,0,1,0.041764487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.8868,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"203",18.25,1,0,0.054344186,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,140.2154,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"204",12.6,1,0,0.078362484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.937,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"205",15.1,1,0,0.052339069,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,242.7512,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"206",15.5,0,1,0.042464962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.5934,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"207",13.65,1,0,0.065732883,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45.7402,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"208",16.1,1,0,0.023625114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,189.3846,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"209",12.6,0,1,0.051643608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,107.3622,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"210",12.85,1,0,0.165694219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39.7164,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"211",9.5,1,0,0.041878397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32.99,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"212",13.8,1,0,0.058091482,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,245.1802,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"213",5.78,0,1,0.054238448,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,263.7568,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"214",19.7,1,0,0.026903714,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,96.0726,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"215",14.65,1,0,0.054238448,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,161.5552,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"216",6.67,0,1,0.150554711,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,130.0626,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"217",6.11,0,1,0.054238448,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,131.2968,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"218",13.65,0,1,0.134975628,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,260.0936,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"219",17.2,1,0,0.15616879,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,160.6578,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"220",6.32,1,0,0.054238448,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.2822,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"221",4.88,0,1,0.133700752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.9298,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"222",5.425,0,1,0.115119905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.3514,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"223",15.85,0,1,0.110030997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37.2506,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"224",7.5,1,0,0.051038045,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,121.7072,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"225",12.65,1,0,0.062837968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,161.5578,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"226",12.6,1,0,0.017116983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,211.956,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"227",20.75,1,0,0.024129332,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,124.173,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"228",12.6,1,0,0.049754975,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,152.134,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"229",9,1,0,0.054238448,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79.7644,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"230",12.6,1,0,0.101561568,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,181.9292,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"231",12.6,1,0,0.005949644,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,165.6526,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"232",12.6,0,1,0.13956116,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,170.4764,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"233",14.1,1,0,0.126035694,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86.4198,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"234",7.55,1,0,0.027164679,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,152.334,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"235",13,1,0,0.099325278,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45.406,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"236",12.6,1,0,0.04357366,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,192.8846,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"237",12.6,0,1,0.082741482,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,118.7782,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"238",12.3,0,1,0.064565202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92.9804,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"239",12.6,1,0,0.084554569,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,109.8912,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"240",12.6,1,0,0.058451805,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,79.9618,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"241",17.25,1,0,0.113748685,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,251.3724,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"242",15.85,1,0,0.020603511,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42.7112,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"243",18.85,1,0,0.052044976,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,192.1846,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"244",16.35,0,1,0.062764429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,227.6062,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"245",14.1,1,0,0.087977262,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,229.0668,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"246",7.905,1,0,0.010010425,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,249.0408,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"247",12,1,0,0.033946163,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,179.3976,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"248",12.15,0,1,0.058414678,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,163.4552,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"249",10.1,1,0,0.027106459,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75.367,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"250",17.5,1,0,0.027022883,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,262.491,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"251",12.6,1,0,0.058153409,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,152.034,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"252",17.1,1,0,0.128937661,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,112.3886,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"253",7.785,1,0,0.088846306,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61.451,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"254",11.8,0,1,0.09357779,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,125.9704,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"255",13.15,0,1,0.165694678,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,171.8764,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"256",12.6,1,0,0.148392623,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41.5796,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"257",8.5,1,0,0.098438394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51.1324,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"258",8.645,1,0,0.143303291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96.341,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"259",17.6,0,1,0.076276208,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,110.9202,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"260",9.1,1,0,0.175103435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.5362,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"261",12.8,0,1,0.023511371,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,225.9404,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"262",7.63,1,0,0.06105276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95.4436,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"263",9.285,0,1,0.049559042,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,246.4144,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"264",13.6,0,1,0.119418124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,231.03,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"265",8.895,1,0,0.072545601,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,176.237,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"266",16.35,1,0,0.090486828,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,195.211,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"267",17.6,1,0,0.056245075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43.3454,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"268",7.975,1,0,0.014618973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.225,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
